applicant_id,default_risk,loan_approval_status
26080,0.52,1
26081,0.53,1
26082,0.57,1
26083,0.8,1
26084,0.47,0
26085,0.77,0
26086,0.01,1
26087,0.11,0
26088,0.54,0
26089,0.39,0
26090,0.77,1
26091,0.54,1
26092,0.33,0
26093,0.34,1
26094,0.23,0
26095,0.45,1
26096,0.67,1
26097,0.19,1
26098,0.74,0
26099,0.77,1
26100,0.8,1
26101,0.08,0
26102,0.65,1
26103,0.58,1
26104,0.11,1
26105,0.63,1
26106,0.72,0
26107,0.26,1
26108,0.8,0
26109,0.99,1
26110,0.61,0
26111,0.09,0
26112,0.97,0
26113,0.24,1
26114,0.45,0
26115,0.52,1
26116,0.38,1
26117,0.89,1
26118,0.84,1
26119,0.7,0
26120,0.24,1
26121,0.24,1
26122,0.59,1
26123,0.18,1
26124,0.39,1
26125,0.42,1
26126,0.37,1
26127,0.49,1
26128,0.18,1
26129,0.78,0
26130,0.53,0
26131,0.47,1
26132,0.04,1
26133,0.59,1
26134,0.12,1
26135,0.11,1
26136,0.66,1
26137,0.41,1
26138,0.51,1
26139,0.89,0
26140,0.93,1
26141,0.64,0
26142,0.12,1
26143,0.5,0
26144,0.09,0
26145,0.48,1
26146,0.41,1
26147,0.8,1
26148,0.06,1
26149,0.22,1
26150,0.1,0
26151,0.64,1
26152,0.14,0
26153,0.92,1
26154,0.52,1
26155,0.72,1
26156,0.68,1
26157,0.04,0
26158,0.65,1
26159,0.84,0
26160,0.38,1
26161,0.55,1
26162,0.93,1
26163,0.49,1
26164,0.11,1
26165,0.71,1
26166,0.8,1
26167,0.37,1
26168,0.15,1
26169,0.85,1
26170,0.7,0
26171,0.51,1
26172,0.71,1
26173,0.54,1
26174,0.48,0
26175,0.08,1
26176,0.13,0
26177,0.72,1
26178,0.39,1
26179,0.13,1
26180,0.51,1
26181,0.95,0
26182,0.51,1
26183,0.35,0
26184,0.65,1
26185,0.29,0
26186,0.41,1
26187,0.84,1
26188,0.95,1
26189,0.97,0
26190,0.13,1
26191,0.01,0
26192,0.68,0
26193,0.24,0
26194,0.38,0
26195,0.32,1
26196,0.23,0
26197,0.29,1
26198,0.46,1
26199,0.07,0
26200,0.53,1
26201,0.72,1
26202,0.06,1
26203,0.62,1
26204,0.85,1
26205,0.7,1
26206,0.31,1
26207,0.34,1
26208,0.02,0
26209,0.45,1
26210,0.8,1
26211,0.82,0
26212,0.76,1
26213,0.14,1
26214,0.94,0
26215,0.83,0
26216,0.3,0
26217,0.42,1
26218,0.36,0
26219,0.26,1
26220,0.95,1
26221,0.34,0
26222,0.39,0
26223,0.15,1
26224,0.02,0
26225,0.47,1
26226,0.83,1
26227,0.21,0
26228,0.36,1
26229,0.51,0
26230,0.7,0
26231,0.41,0
26232,0.93,1
26233,0.01,0
26234,0.59,0
26235,0.06,0
26236,0.36,0
26237,0.02,1
26238,0.41,0
26239,0.08,1
26240,0.67,0
26241,0.17,1
26242,0.15,0
26243,0.26,0
26244,0.31,0
26245,0.09,1
26246,0.34,1
26247,0.81,0
26248,0.53,1
26249,0.96,1
26250,0.39,1
26251,0.29,0
26252,0.6,1
26253,0.97,0
26254,0.99,1
26255,0.54,1
26256,0.9,1
26257,0.39,0
26258,0.92,1
26259,0.08,1
26260,0.24,1
26261,0.18,0
26262,0.89,1
26263,0.32,0
26264,0.5,1
26265,0.78,1
26266,0.4,1
26267,0.3,1
26268,0.45,0
26269,0.98,1
26270,0.6,0
26271,0.54,1
26272,0.33,1
26273,0.68,1
26274,0.43,1
26275,0.91,1
26276,0.02,1
26277,0.68,0
26278,0.53,0
26279,0.72,1
26280,0.93,1
26281,0.88,1
26282,0.94,1
26283,0.46,1
26284,0.23,1
26285,0.47,1
26286,0.49,0
26287,0.01,0
26288,0.9,1
26289,0.58,0
26290,0.5,0
26291,0.96,0
26292,0.28,1
26293,0.38,0
26294,0.22,0
26295,0.28,1
26296,0.8,1
26297,0.57,1
26298,0.43,0
26299,0.64,1
26300,0.78,0
26301,0.99,1
26302,0.95,0
26303,0.33,1
26304,0.85,1
26305,0.25,1
26306,0.69,1
26307,0.04,1
26308,0,0
26309,0.4,1
26310,0.17,1
26311,0.94,0
26312,0.28,1
26313,0.86,0
26314,0.05,1
26315,0.88,0
26316,0.98,0
26317,0.83,1
26318,0.52,1
26319,0.28,1
26320,0.24,0
26321,0.06,1
26322,0.39,1
26323,0.01,1
26324,0.81,1
26325,0.78,0
26326,0.18,1
26327,0.18,1
26328,0,1
26329,0.35,1
26330,0.35,1
26331,0.17,1
26332,0.84,0
26333,0.81,1
26334,0.44,1
26335,0.47,0
26336,0.02,0
26337,0.23,0
26338,0.55,0
26339,0.75,1
26340,0.12,0
26341,0.38,0
26342,0.27,0
26343,0.08,0
26344,0.04,1
26345,0.77,0
26346,0.06,1
26347,0.66,1
26348,0.67,0
26349,0.26,0
26350,0.49,1
26351,0.31,1
26352,0.58,1
26353,0.09,1
26354,0.72,1
26355,0.43,0
26356,0.38,0
26357,0.83,1
26358,0.42,0
26359,0.05,1
26360,0.16,1
26361,0.89,0
26362,0.36,0
26363,0.74,0
26364,0.18,1
26365,0.65,1
26366,0.27,0
26367,0.51,0
26368,0.47,0
26369,0.43,0
26370,0.41,0
26371,0.62,1
26372,0.08,1
26373,0.5,1
26374,0.81,0
26375,0.28,0
26376,0.77,0
26377,0.87,0
26378,0.38,0
26379,0.33,0
26380,0.25,1
26381,0.23,0
26382,0.28,1
26383,0.87,1
26384,0.67,1
26385,0.58,1
26386,0.39,1
26387,0.05,1
26388,0.24,1
26389,0.15,0
26390,0.13,1
26391,0.49,0
26392,0.96,0
26393,0.94,1
26394,0.99,0
26395,0.47,1
26396,0.52,1
26397,0.54,1
26398,0.86,0
26399,0.94,1
26400,0.33,1
26401,0.38,1
26402,0.73,1
26403,0.28,1
26404,0.23,0
26405,0.49,1
26406,0.15,0
26407,0.65,1
26408,0.23,0
26409,0.15,1
26410,0.46,1
26411,0.82,1
26412,0.76,1
26413,0.76,0
26414,0.59,1
26415,0.08,1
26416,0.38,1
26417,0.23,1
26418,0.85,0
26419,0.56,1
26420,0.66,0
26421,0.74,0
26422,0,1
26423,0.96,1
26424,0.86,1
26425,0.47,1
26426,0.43,1
26427,0.9,1
26428,0.22,1
26429,0.25,0
26430,0.42,1
26431,0.69,1
26432,0.9,0
26433,0.41,1
26434,0.95,1
26435,0.72,0
26436,0.65,1
26437,0.7,1
26438,0.32,0
26439,0.41,0
26440,0.8,0
26441,0.75,0
26442,0.28,1
26443,0.2,1
26444,0.32,0
26445,0.41,0
26446,0.96,0
26447,0.37,0
26448,0.23,1
26449,0.79,1
26450,0.31,1
26451,0.79,1
26452,0.23,1
26453,0.95,0
26454,0.77,1
26455,0.64,0
26456,0.38,1
26457,0.53,1
26458,0.04,1
26459,0.44,1
26460,0.5,1
26461,0.09,0
26462,0.57,1
26463,0.35,0
26464,0.87,1
26465,0.78,1
26466,0.74,1
26467,0.86,1
26468,0.44,0
26469,0.74,0
26470,0.25,0
26471,0.46,0
26472,0.72,1
26473,0.05,1
26474,0.48,0
26475,0.72,0
26476,0.37,1
26477,0.68,1
26478,0.32,0
26479,0.23,1
26480,0.71,0
26481,0.59,0
26482,0.56,1
26483,0.64,0
26484,0.12,1
26485,0.28,1
26486,0.53,1
26487,0.41,0
26488,0.35,1
26489,0.86,1
26490,0.7,0
26491,0.13,1
26492,0.2,1
26493,0.81,1
26494,0.7,1
26495,0.36,0
26496,0.84,1
26497,0.23,0
26498,0.64,1
26499,0.87,0
26500,0.54,1
26501,0.31,1
26502,0.22,0
26503,0.07,0
26504,0.21,0
26505,0.56,0
26506,0.73,1
26507,0.01,1
26508,0.26,1
26509,0.26,1
26510,0.4,0
26511,0.19,1
26512,0.66,1
26513,0.73,1
26514,0.56,1
26515,0.03,1
26516,0.12,0
26517,0.44,1
26518,0.89,0
26519,0.99,0
26520,0.39,1
26521,0.64,1
26522,0.32,1
26523,0.5,1
26524,0.82,0
26525,0.4,1
26526,0.77,1
26527,0.9,0
26528,0.21,0
26529,0.3,1
26530,0.72,1
26531,0.57,0
26532,0.63,1
26533,0.57,0
26534,0.64,0
26535,0.58,1
26536,0.75,1
26537,0.85,1
26538,0.07,0
26539,0.6,1
26540,0.23,1
26541,0.04,0
26542,0.91,0
26543,0.61,0
26544,0.24,1
26545,0.68,1
26546,0.07,0
26547,0.88,0
26548,0.54,0
26549,0.27,1
26550,0.14,0
26551,0.81,0
26552,0.96,1
26553,0.27,1
26554,0.29,1
26555,0.4,0
26556,0.39,1
26557,0.72,0
26558,0.57,0
26559,0.88,1
26560,0.8,1
26561,0.23,1
26562,0.19,1
26563,0.84,0
26564,0.8,0
26565,0.83,1
26566,0.6,0
26567,0.02,0
26568,0.29,1
26569,0.2,1
26570,0.64,0
26571,0.33,1
26572,0.51,1
26573,0.36,0
26574,0.98,1
26575,0.75,0
26576,0.83,1
26577,0.71,1
26578,0.43,1
26579,0.5,0
26580,0.61,1
26581,0.01,0
26582,0.76,1
26583,0.44,1
26584,0.47,1
26585,0.7,0
26586,0.06,1
26587,0.36,0
26588,0.03,0
26589,0.96,0
26590,0.41,1
26591,0.2,0
26592,0.15,0
26593,0.69,0
26594,0.92,0
26595,0.57,1
26596,0.4,1
26597,0.39,1
26598,0.69,0
26599,0.18,0
26600,0.72,1
26601,0.92,0
26602,0.42,1
26603,0.02,0
26604,0.5,0
26605,0.59,0
26606,0.66,1
26607,0.96,1
26608,0.46,0
26609,0.89,0
26610,0.18,0
26611,0.92,0
26612,0.62,1
26613,0.93,1
26614,0.2,1
26615,0.2,1
26616,0.2,1
26617,0.92,0
26618,0.84,0
26619,0.97,0
26620,0.12,1
26621,0.73,0
26622,0.29,1
26623,0.74,1
26624,0.16,1
26625,0.53,0
26626,0.14,0
26627,0.62,1
26628,0.61,0
26629,0.86,1
26630,0.22,1
26631,0.31,1
26632,0.55,1
26633,0.93,0
26634,0.56,1
26635,0.93,0
26636,0.82,0
26637,0.76,1
26638,0.06,1
26639,0.73,0
26640,0.64,1
26641,0.63,1
26642,0.61,1
26643,0.1,0
26644,0.82,0
26645,0.12,1
26646,0.77,1
26647,0.35,0
26648,1,0
26649,0.2,1
26650,0.42,0
26651,0.23,1
26652,0.44,1
26653,0.93,1
26654,0.27,0
26655,0.73,1
26656,0.35,1
26657,0.66,0
26658,0.19,0
26659,0.54,1
26660,0.72,1
26661,0.84,0
26662,0.05,1
26663,0.77,0
26664,0.15,1
26665,0,1
26666,0.25,0
26667,0.83,0
26668,0.81,1
26669,0.09,1
26670,0.01,1
26671,0.56,1
26672,0.37,1
26673,0.96,1
26674,0.06,0
26675,0.97,0
26676,0.76,1
26677,0.44,1
26678,0.53,1
26679,0.89,0
26680,0.47,1
26681,0.7,1
26682,0.28,1
26683,0.05,1
26684,0.11,1
26685,0.39,0
26686,0.63,0
26687,0.28,0
26688,0.99,1
26689,0.85,0
26690,0.05,0
26691,0.6,1
26692,0.37,1
26693,0.95,0
26694,0.49,1
26695,0.29,1
26696,0.27,1
26697,0.07,1
26698,0.22,0
26699,0.62,1
26700,0.03,1
26701,0.81,1
26702,0.46,1
26703,0.1,1
26704,0.72,0
26705,0.06,1
26706,0.56,0
26707,0.67,1
26708,0.52,1
26709,0.57,0
26710,0.47,1
26711,0.83,1
26712,0.99,0
26713,0.72,1
26714,0.19,1
26715,0.68,0
26716,0.5,1
26717,0.53,1
26718,0.65,0
26719,0.29,1
26720,0.05,1
26721,0.33,0
26722,0.54,0
26723,0.45,1
26724,0.54,1
26725,0.95,0
26726,0.1,1
26727,0.96,0
26728,0.31,0
26729,0.9,1
26730,0.01,1
26731,0.22,1
26732,0.43,1
26733,0.73,1
26734,0.78,1
26735,0.11,1
26736,0.07,1
26737,0.17,0
26738,0.2,1
26739,0.45,1
26740,0.44,1
26741,0.6,0
26742,0.66,1
26743,0.26,1
26744,0.45,0
26745,0.62,0
26746,0.29,0
26747,0.3,1
26748,0.52,0
26749,0.3,1
26750,0.69,1
26751,0.23,0
26752,0.16,1
26753,0.25,1
26754,0.02,1
26755,0.29,1
26756,0.75,1
26757,0.26,1
26758,0.39,0
26759,0.68,0
26760,0.59,1
26761,0.41,0
26762,0.82,1
26763,0.92,0
26764,0.35,0
26765,0.77,0
26766,0.74,1
26767,0.11,1
26768,0.58,0
26769,0.57,1
26770,0.14,1
26771,0.69,1
26772,0.22,1
26773,0.8,0
26774,0.47,1
26775,0.81,1
26776,0.65,1
26777,0.11,1
26778,0.57,0
26779,0.27,1
26780,0.96,1
26781,0.22,1
26782,0.57,1
26783,0.53,0
26784,0.25,0
26785,0.86,1
26786,0.12,1
26787,0.67,1
26788,0.66,1
26789,0.83,1
26790,0.52,1
26791,0.47,0
26792,0.45,1
26793,0.26,1
26794,0.28,1
26795,0.54,1
26796,0.54,0
26797,0.14,1
26798,0.99,1
26799,0.86,0
26800,0.85,1
26801,0.91,0
26802,0.18,0
26803,0.84,0
26804,0.24,1
26805,0.46,0
26806,0.15,1
26807,0.02,1
26808,0.82,1
26809,0.55,1
26810,0.04,1
26811,0.74,0
26812,0.44,1
26813,0.61,0
26814,0.45,0
26815,0.89,0
26816,0.23,1
26817,0.28,1
26818,0.45,1
26819,0.23,1
26820,0.67,0
26821,0.95,1
26822,0.47,1
26823,0.3,0
26824,0.93,1
26825,0.33,0
26826,0.14,1
26827,0.11,1
26828,0.67,1
26829,0.6,0
26830,0.32,1
26831,0.47,0
26832,0.69,0
26833,0.23,1
26834,0.37,1
26835,0.23,0
26836,0.09,1
26837,0.59,0
26838,0.5,1
26839,0.99,0
26840,0.84,1
26841,0.09,1
26842,0.24,1
26843,0.68,0
26844,0.1,1
26845,0.85,0
26846,0.39,1
26847,0.3,0
26848,0.82,1
26849,0.2,1
26850,0.9,1
26851,0.11,0
26852,0.89,1
26853,0.99,1
26854,0.14,1
26855,0.3,1
26856,0.22,1
26857,0.25,0
26858,0.54,0
26859,0.45,1
26860,0.01,1
26861,0.82,0
26862,0.34,1
26863,0.43,1
26864,0.17,0
26865,0.45,0
26866,0.42,0
26867,0.21,1
26868,0.33,1
26869,1,1
26870,0.44,1
26871,0.11,1
26872,0.14,1
26873,0.78,1
26874,0.51,1
26875,0.51,1
26876,0.96,1
26877,0.71,0
26878,0.05,1
26879,0.17,0
26880,0.32,1
26881,0.95,1
26882,0.88,0
26883,0.77,0
26884,0.16,1
26885,0.28,1
26886,0.92,1
26887,0.87,1
26888,0.22,1
26889,0.68,0
26890,0.89,1
26891,0.03,1
26892,0.27,0
26893,0.54,1
26894,0.91,1
26895,0.35,1
26896,0.98,1
26897,0.3,1
26898,0.58,0
26899,0.8,1
26900,0.18,1
26901,0.43,0
26902,0.44,1
26903,0.3,1
26904,0.95,1
26905,0.02,0
26906,0.07,1
26907,0.51,1
26908,0.65,1
26909,0.45,0
26910,0.22,0
26911,0.7,0
26912,0.57,0
26913,0.64,1
26914,0.84,1
26915,0.87,0
26916,0.88,0
26917,0.53,1
26918,0.75,1
26919,0.83,0
26920,0.93,0
26921,0.02,1
26922,0.34,1
26923,0.94,1
26924,0.74,1
26925,0.55,1
26926,0.73,1
26927,0.02,1
26928,0.56,1
26929,0.4,1
26930,0.26,0
26931,0.24,0
26932,0.93,0
26933,0.33,1
26934,0.09,1
26935,0.26,1
26936,0.58,0
26937,0.46,0
26938,0.33,0
26939,0.62,1
26940,0.22,0
26941,0.43,0
26942,0.39,1
26943,0.88,1
26944,0.43,0
26945,0.79,1
26946,0.7,1
26947,0.17,1
26948,0.18,1
26949,0.3,1
26950,0.48,1
26951,0.92,1
26952,0.9,1
26953,0.2,1
26954,0.59,1
26955,0.02,1
26956,0.44,0
26957,0.79,1
26958,0.34,1
26959,0.97,1
26960,0.94,0
26961,0.68,0
26962,0.48,1
26963,0.02,0
26964,0.51,1
26965,0.34,1
26966,0.59,1
26967,0.15,0
26968,0.62,0
26969,0.58,1
26970,0.69,1
26971,0.99,0
26972,0.39,1
26973,0.79,0
26974,0.47,1
26975,0.82,1
26976,0.75,0
26977,0.78,0
26978,0.65,0
26979,0.28,1
26980,0.3,0
26981,0.36,1
26982,0.21,1
26983,0.85,1
26984,0.32,1
26985,0.98,1
26986,0.97,0
26987,0.97,1
26988,0.88,0
26989,0.27,0
26990,0.11,0
26991,0.05,1
26992,0.97,1
26993,0.97,0
26994,0.68,0
26995,0.4,1
26996,0.67,1
26997,0.01,1
26998,0.94,0
26999,0.97,1
27000,0.29,1
27001,0.35,0
27002,0.85,1
27003,0.91,0
27004,0.67,1
27005,0.41,0
27006,0.42,0
27007,0,0
27008,0.4,1
27009,0.04,0
27010,0.57,1
27011,0.16,1
27012,0.26,0
27013,0.82,0
27014,0.63,1
27015,0.56,0
27016,0.02,1
27017,0.28,0
27018,0.36,0
27019,0.99,1
27020,0.92,0
27021,0.86,1
27022,0.98,0
27023,0.63,1
27024,0.91,1
27025,0.79,1
27026,0.63,1
27027,0.54,0
27028,0.54,1
27029,0.89,1
27030,0.09,1
27031,0.01,0
27032,0.61,1
27033,0.1,0
27034,0.23,1
27035,0,1
27036,0.82,1
27037,0.54,0
27038,0.99,1
27039,0.14,0
27040,0.15,0
27041,0.44,1
27042,0.82,1
27043,0.55,1
27044,0.91,1
27045,0.44,0
27046,0.62,0
27047,0.36,1
27048,0.11,0
27049,0.98,1
27050,0.52,0
27051,0.77,1
27052,0.93,1
27053,0.65,1
27054,0.44,1
27055,0.78,0
27056,0.36,1
27057,0.27,1
27058,0.73,1
27059,0.13,1
27060,0.76,1
27061,0.83,1
27062,0.56,0
27063,0.12,1
27064,0.62,1
27065,0.21,1
27066,0.72,0
27067,0.31,1
27068,0.46,1
27069,1,0
27070,0.09,0
27071,0.68,1
27072,0.32,1
27073,0.5,1
27074,0.11,1
27075,0.38,1
27076,0.11,1
27077,0.17,1
27078,0.07,1
27079,0.98,1
27080,0.43,1
27081,0.44,0
27082,0.24,1
27083,0.76,1
27084,0.12,1
27085,0.29,1
27086,0.88,1
27087,0.66,0
27088,0.11,1
27089,0.33,1
27090,0.75,0
27091,0.96,0
27092,0.29,0
27093,0.57,0
27094,0.91,0
27095,0.87,1
27096,0.27,0
27097,0.47,1
27098,0.1,1
27099,0.43,0
27100,0.92,1
27101,0.86,1
27102,0.78,1
27103,0.3,1
27104,0.85,0
27105,0.4,1
27106,0.21,1
27107,0.09,1
27108,0.29,1
27109,0.36,0
27110,0.62,0
27111,0.71,1
27112,0.26,0
27113,0.17,0
27114,0.49,1
27115,0.26,0
27116,0.08,1
27117,0.01,0
27118,0.39,1
27119,0.88,0
27120,0.9,0
27121,0.23,1
27122,0.67,1
27123,0.5,1
27124,0.51,0
27125,0.31,1
27126,0.28,1
27127,0.49,1
27128,0.45,1
27129,0.3,0
27130,0.23,1
27131,0.18,0
27132,0.81,1
27133,0.77,0
27134,0.25,1
27135,0.17,1
27136,0.37,1
27137,0.76,1
27138,0.34,1
27139,0.6,1
27140,0.39,1
27141,0.94,0
27142,0.96,1
27143,0.12,1
27144,0.82,1
27145,1,1
27146,0.8,1
27147,0.71,0
27148,0.82,1
27149,0.99,0
27150,0.59,0
27151,0.84,1
27152,0.39,1
27153,0.56,1
27154,0.01,1
27155,0.78,1
27156,0.83,0
27157,0.45,1
27158,0.79,0
27159,0.25,1
27160,0.97,1
27161,0.23,0
27162,0.02,1
27163,0.72,1
27164,0.02,1
27165,0.65,0
27166,0.27,0
27167,0.88,0
27168,0.15,1
27169,0.06,1
27170,0.5,1
27171,0.84,1
27172,0.2,1
27173,0.87,1
27174,0.59,0
27175,0.01,0
27176,0.02,1
27177,0.9,0
27178,0.81,1
27179,0.37,1
27180,0.09,0
27181,0.72,0
27182,0.7,0
27183,0.29,1
27184,0.8,0
27185,0.86,1
27186,0.22,1
27187,0.79,1
27188,0.65,0
27189,0.04,0
27190,0.41,1
27191,0.36,1
27192,0.58,1
27193,0.92,0
27194,0.3,1
27195,0.81,1
27196,0.59,1
27197,0.61,0
27198,0.38,1
27199,1,1
27200,0.1,1
27201,0.53,1
27202,0.49,1
27203,0.67,1
27204,0.78,1
27205,0.45,1
27206,0.99,1
27207,0.57,0
27208,0.11,0
27209,0.38,0
27210,0.97,0
27211,0.98,1
27212,0.11,1
27213,0.92,1
27214,0.9,0
27215,0.17,0
27216,0.05,0
27217,0.65,1
27218,0.75,1
27219,0.51,1
27220,0.19,0
27221,0.55,1
27222,0.58,1
27223,0.32,0
27224,0.36,1
27225,0.55,1
27226,0.19,1
27227,0.06,1
27228,0.97,1
27229,0.91,0
27230,0.72,0
27231,0.1,1
27232,0.35,1
27233,0.77,1
27234,0.03,0
27235,0.06,1
27236,0.43,1
27237,0.76,0
27238,0.18,0
27239,0.74,1
27240,0.7,1
27241,0.98,1
27242,0.94,0
27243,0.59,1
27244,0.53,0
27245,0.54,1
27246,0.58,1
27247,0.63,0
27248,0.64,1
27249,0.54,1
27250,0.19,0
27251,0.88,1
27252,0.61,1
27253,0.71,1
27254,0.01,1
27255,0.73,1
27256,0.04,0
27257,0.1,0
27258,0.26,1
27259,0.53,1
27260,0.31,1
27261,0.23,1
27262,0.24,0
27263,0.64,0
27264,0.14,1
27265,0.66,1
27266,0.26,1
27267,0.23,0
27268,0.03,0
27269,0.65,1
27270,0.91,1
27271,0.23,1
27272,0.88,1
27273,0.25,0
27274,0.65,1
27275,0.45,1
27276,0.24,0
27277,0.9,1
27278,0.84,0
27279,0.01,0
27280,0.81,1
27281,0.42,0
27282,0.81,1
27283,0.36,0
27284,0.69,1
27285,0.27,0
27286,0.98,0
27287,0.83,1
27288,0.2,1
27289,0.92,1
27290,0.9,1
27291,0.6,0
27292,0.6,0
27293,0.08,0
27294,0.99,0
27295,0.73,1
27296,0.41,1
27297,0.16,0
27298,0.32,0
27299,0.5,0
27300,0.78,1
27301,0.8,1
27302,0.59,1
27303,0.74,0
27304,0.48,1
27305,0.91,1
27306,0.67,0
27307,0.21,0
27308,0.36,0
27309,0.55,0
27310,0.57,0
27311,0.56,1
27312,0.87,1
27313,0.48,1
27314,0.33,1
27315,0.66,1
27316,0.84,1
27317,0.7,0
27318,0.31,1
27319,0.93,1
27320,0.64,0
27321,0.17,1
27322,0.6,1
27323,0.07,0
27324,0.28,1
27325,0.15,1
27326,0.56,1
27327,0.58,0
27328,0.65,0
27329,0.25,1
27330,0.15,0
27331,0.86,1
27332,0.86,0
27333,0.06,0
27334,0.47,0
27335,0.88,1
27336,0.35,0
27337,0.76,0
27338,0.75,1
27339,0.58,1
27340,0.6,0
27341,0.41,1
27342,0.58,1
27343,0.18,1
27344,0.62,0
27345,0.57,1
27346,0.64,1
27347,0.17,1
27348,0.72,1
27349,0.22,1
27350,0.15,1
27351,0.87,1
27352,0.72,1
27353,0.3,1
27354,0.05,1
27355,0.17,1
27356,0.67,0
27357,0.6,1
27358,0.29,1
27359,0.21,1
27360,0.38,0
27361,0.54,1
27362,0.92,1
27363,0.71,1
27364,0.49,1
27365,0.96,0
27366,0.61,0
27367,0.85,1
27368,0.44,0
27369,0.06,1
27370,0.28,0
27371,0.95,0
27372,0.02,1
27373,0.02,1
27374,0.59,1
27375,0.71,1
27376,0.46,1
27377,0.28,1
27378,0.18,1
27379,0.67,0
27380,0.83,1
27381,0.5,0
27382,0.29,1
27383,0.84,1
27384,1,0
27385,0.79,0
27386,0,1
27387,0.27,1
27388,0.74,1
27389,0.65,1
27390,0.49,1
27391,0.8,1
27392,0.17,0
27393,0.29,0
27394,0.54,0
27395,0.33,1
27396,0.7,1
27397,0.79,0
27398,0.84,0
27399,0.29,0
27400,0.3,0
27401,0.1,0
27402,0.08,1
27403,0.46,1
27404,0.68,1
27405,0.6,1
27406,0.46,1
27407,0.34,1
27408,0.61,0
27409,0.63,1
27410,0.25,1
27411,0.28,1
27412,0.79,1
27413,0.49,1
27414,0.47,1
27415,0.14,1
27416,0.51,1
27417,0.16,0
27418,0.64,1
27419,0.99,1
27420,0.4,0
27421,0.29,1
27422,0.54,1
27423,0.42,1
27424,0.89,1
27425,0.1,1
27426,0.5,0
27427,0.66,1
27428,0.78,1
27429,0.05,0
27430,0.18,1
27431,0.41,1
27432,0.55,0
27433,0.57,1
27434,0.3,1
27435,0.86,1
27436,0.11,1
27437,0.07,0
27438,0.69,0
27439,0.11,1
27440,0.86,0
27441,0.83,0
27442,0.35,1
27443,0.25,0
27444,0.55,1
27445,0.75,1
27446,0.66,1
27447,0.59,0
27448,0.73,1
27449,0.07,0
27450,0.85,1
27451,0.43,1
27452,0.82,1
27453,0.06,0
27454,0,1
27455,0.18,1
27456,0.81,1
27457,0.9,0
27458,0.01,1
27459,0.06,1
27460,0.79,0
27461,0.88,1
27462,0.34,1
27463,0.5,1
27464,0.67,0
27465,0.35,1
27466,0.95,1
27467,0.62,1
27468,0.67,1
27469,0.61,0
27470,0.62,1
27471,0.82,0
27472,0.7,0
27473,0.19,0
27474,0.3,1
27475,0.19,1
27476,0.98,0
27477,0.91,1
27478,0.12,0
27479,0.73,0
27480,0.59,0
27481,0.44,1
27482,0.04,1
27483,0.21,1
27484,0.35,1
27485,0.33,0
27486,0.92,1
27487,0.87,1
27488,0.25,0
27489,0.89,1
27490,0.68,1
27491,0.89,0
27492,0.96,0
27493,0.31,1
27494,0.36,1
27495,0.07,1
27496,0.93,0
27497,0.47,0
27498,0.45,1
27499,0.82,0
27500,0.13,0
27501,0.43,0
27502,0.55,0
27503,0.54,0
27504,0.45,1
27505,0.05,1
27506,0.87,0
27507,0.57,1
27508,0.66,1
27509,0.94,1
27510,0.81,0
27511,0.78,1
27512,0.37,0
27513,0.53,1
27514,0.41,0
27515,0.29,1
27516,0.42,1
27517,0.1,1
27518,0.85,0
27519,0.21,1
27520,0.85,1
27521,0.41,1
27522,0.87,0
27523,0.04,1
27524,0.28,1
27525,0.02,0
27526,0.23,0
27527,0.06,1
27528,0.5,1
27529,0.01,1
27530,0.13,1
27531,0.03,1
27532,0.59,1
27533,0.46,0
27534,0.22,0
27535,0.37,0
27536,0.62,1
27537,0.41,0
27538,0.98,1
27539,0.75,0
27540,0.04,1
27541,0.66,0
27542,0.3,0
27543,0.44,0
27544,0.83,0
27545,0.33,1
27546,0.5,1
27547,0.14,1
27548,0.19,1
27549,0.47,1
27550,0.64,0
27551,0.33,0
27552,0.09,0
27553,0.98,0
27554,0.58,1
27555,0.61,1
27556,0.47,1
27557,0.67,0
27558,0.4,0
27559,0.3,0
27560,0.26,1
27561,0.49,1
27562,0.89,1
27563,0.77,1
27564,0.26,0
27565,0.95,1
27566,0.83,1
27567,0.08,1
27568,0.96,1
27569,0.45,1
27570,0.21,0
27571,0.15,1
27572,0.73,0
27573,0.76,1
27574,0.92,1
27575,0.7,1
27576,0.45,1
27577,0.51,0
27578,0.37,1
27579,0.16,1
27580,0.48,1
27581,0.29,0
27582,0.39,0
27583,0.91,1
27584,0.14,0
27585,0.62,0
27586,0.13,1
27587,0.23,0
27588,0.14,0
27589,0.98,0
27590,0.1,0
27591,0.98,0
27592,0.51,1
27593,0.16,1
27594,0.04,1
27595,0.78,1
27596,0.92,1
27597,0.3,0
27598,0.87,0
27599,0.62,1
27600,0.19,1
27601,0.71,1
27602,0.97,1
27603,0.13,0
27604,0.61,1
27605,0.13,0
27606,0.77,1
27607,0.73,1
27608,0.74,1
27609,0.29,1
27610,0.5,1
27611,0.39,0
27612,0.65,0
27613,0.31,1
27614,0.77,0
27615,0.43,1
27616,0.18,1
27617,0.35,0
27618,0.66,1
27619,0.04,1
27620,0.34,1
27621,0.46,1
27622,0.71,1
27623,0.69,1
27624,0.5,0
27625,0.79,1
27626,0.79,1
27627,0.28,1
27628,0.18,1
27629,0.91,1
27630,0.91,1
27631,0.35,1
27632,0.27,1
27633,0.53,0
27634,0.77,1
27635,0.03,1
